0.142857142857143,6,0.0833333333333333,1,2,8
0.142857142857143,6.5,0.0833333333333333,1,2,8
0.142857142857143,7,0.0833333333333333,1,2,10
0.142857142857143,7.5,0.0833333333333333,1,2,11
0.142857142857143,8,0.0833333333333333,1,2,15
0.142857142857143,9,0.0833333333333333,1,2,15
0.142857142857143,9.5,0.0833333333333333,1,2,11
0.142857142857143,10,0.0833333333333333,1,2,21
0.142857142857143,10.5,0.0833333333333333,1,2,14
0.142857142857143,11,0.0833333333333333,1,2,13
0.142857142857143,11.5,0.0833333333333333,1,2,13
0.142857142857143,12,0.0833333333333333,1,2,15
0.142857142857143,12.5,0.0833333333333333,1,2,13
0.142857142857143,13,0.0833333333333333,1,2,20
0.142857142857143,13.5,0.0833333333333333,1,2,19
0.142857142857143,14,0.0833333333333333,1,2,26
0.142857142857143,14.5,0.0833333333333333,1,2,28
0.142857142857143,15,0.0833333333333333,1,2,34
0.142857142857143,15.5,0.0833333333333333,1,2,16
0.142857142857143,16,0.0833333333333333,1,2,10
0.142857142857143,16.5,0.0833333333333333,1,2,10
0.142857142857143,17,0.0833333333333333,1,2,18
0.142857142857143,17.5,0.0833333333333333,1,2,26
0.142857142857143,18,0.0833333333333333,1,2,8
0.142857142857143,18.5,0.0833333333333333,1,2,8
0.142857142857143,19,0.0833333333333333,1,2,13
0.142857142857143,19.5,0.0833333333333333,1,2,13
0.142857142857143,20,0.0833333333333333,1,2,8
0.142857142857143,20.5,0.0833333333333333,1,2,9
0.142857142857143,21,0.0833333333333333,1,2,10
0.142857142857143,21.5,0.0833333333333333,1,2,7
0.285714285714286,6,0.0833333333333333,1,2,8
0.285714285714286,6.5,0.0833333333333333,1,2,8
0.285714285714286,7,0.0833333333333333,1,2,12
0.285714285714286,7.5,0.0833333333333333,1,2,18
0.285714285714286,8,0.0833333333333333,1,2,16
0.285714285714286,9,0.0833333333333333,1,2,16
0.285714285714286,9.5,0.0833333333333333,1,2,21
0.285714285714286,10,0.0833333333333333,1,2,24
0.285714285714286,10.5,0.0833333333333333,1,2,12
0.285714285714286,11,0.0833333333333333,1,2,15
0.285714285714286,11.5,0.0833333333333333,1,2,13
0.285714285714286,12,0.0833333333333333,1,2,13
0.285714285714286,12.5,0.0833333333333333,1,2,16
0.285714285714286,13,0.0833333333333333,1,2,21
0.285714285714286,13.5,0.0833333333333333,1,2,21
0.285714285714286,14,0.0833333333333333,1,2,23
0.285714285714286,14.5,0.0833333333333333,1,2,30
0.285714285714286,15,0.0833333333333333,1,2,34
0.285714285714286,15.5,0.0833333333333333,1,2,16
0.285714285714286,16,0.0833333333333333,1,2,13
0.285714285714286,16.5,0.0833333333333333,1,2,14
0.285714285714286,17,0.0833333333333333,1,2,19
0.285714285714286,17.5,0.0833333333333333,1,2,23
0.285714285714286,18,0.0833333333333333,1,2,19
0.285714285714286,18.5,0.0833333333333333,1,2,15
0.285714285714286,19,0.0833333333333333,1,2,20
0.285714285714286,19.5,0.0833333333333333,1,2,22
0.285714285714286,20,0.0833333333333333,1,2,24
0.285714285714286,20.5,0.0833333333333333,1,2,18
0.285714285714286,21,0.0833333333333333,1,2,13
0.285714285714286,21.5,0.0833333333333333,1,2,16
0.428571428571429,6,0.0833333333333333,1,2,7
0.428571428571429,6.5,0.0833333333333333,1,2,9
0.428571428571429,7,0.0833333333333333,1,2,12
0.428571428571429,7.5,0.0833333333333333,1,2,15
0.428571428571429,8,0.0833333333333333,1,2,17
0.428571428571429,9,0.0833333333333333,1,2,16
0.428571428571429,9.5,0.0833333333333333,1,2,23
0.428571428571429,10,0.0833333333333333,1,2,22
0.428571428571429,10.5,0.0833333333333333,1,2,15
0.428571428571429,11,0.0833333333333333,1,2,13
0.428571428571429,11.5,0.0833333333333333,1,2,15
0.428571428571429,12,0.0833333333333333,1,2,16
0.428571428571429,12.5,0.0833333333333333,1,2,14
0.428571428571429,13,0.0833333333333333,1,2,20
0.428571428571429,13.5,0.0833333333333333,1,2,17
0.428571428571429,14,0.0833333333333333,1,2,26
0.428571428571429,14.5,0.0833333333333333,1,2,29
0.428571428571429,15,0.0833333333333333,1,2,33
0.428571428571429,15.5,0.0833333333333333,1,2,12
0.428571428571429,16,0.0833333333333333,1,2,13
0.428571428571429,16.5,0.0833333333333333,1,2,12
0.428571428571429,17,0.0833333333333333,1,2,19
0.428571428571429,17.5,0.0833333333333333,1,2,23
0.428571428571429,18,0.0833333333333333,1,2,19
0.428571428571429,18.5,0.0833333333333333,1,2,13
0.428571428571429,19,0.0833333333333333,1,2,21
0.428571428571429,19.5,0.0833333333333333,1,2,23
0.428571428571429,20,0.0833333333333333,1,2,22
0.428571428571429,20.5,0.0833333333333333,1,2,20
0.428571428571429,21,0.0833333333333333,1,2,13
0.428571428571429,21.5,0.0833333333333333,1,2,14
0.571428571428571,6,0.0833333333333333,1,2,7
0.571428571428571,6.5,0.0833333333333333,1,2,9
0.571428571428571,7,0.0833333333333333,1,2,15
0.571428571428571,7.5,0.0833333333333333,1,2,18
0.571428571428571,8,0.0833333333333333,1,2,17
0.571428571428571,9,0.0833333333333333,1,2,18
0.571428571428571,9.5,0.0833333333333333,1,2,20
